ANIO,MES,ENTIDAD,T_Max,T_Min,T_Med
1985,MAR,SIN,30.076792264444432,12.156371529914637,21.116581897179536
1985,MAR,SON,26.290625115822774,7.668157380259493,16.979391248041132
1985,MAR,TAB,32.72747909111111,21.108482675925924,26.917980883518517
1985,MAR,TAM,29.350119474375006,15.417067652458334,22.38359356341667
1985,MAR,TLA,23.28676306965518,4.212013348206897,13.749388208931038
1985,MAR,VER,27.954704762000002,16.523035330388566,22.238870046194286
1985,MAR,YUC,33.33812316696969,18.32908113439394,25.833602150681813
1985,MAR,ZAC,26.035258815232556,7.637096774372096,16.836177794802325
1985,MAR,NAC,28.198847818873116,11.553129864410748,19.87598884164193
1985,ABR,AGU,26.513333333333343,9.002515723270442,17.757924528301892
1985,ABR,BCN,26.056186356028945,9.51339872953416,17.784792542781553
1985,ABR,BCS,28.98775757575757,12.249214317083883,20.618485946420726
1985,ABR,CAM,34.74894173602854,19.641724137931035,27.19533293697979
1985,ABR,CHP,27.624162675606645,12.091696998722862,19.857929837164754
1985,ABR,CHH,32.88001593314093,15.434656084656085,24.157336008898508
1985,ABR,CMX,31.71478293227487,17.786541801041928,24.750662366658396
1985,ABR,COA,25.338070416332016,6.8699905419191225,16.10403047912557
1985,ABR,COL,23.099428571428568,8.542285714285715,15.820857142857141
1985,ABR,DUR,26.228983096686946,7.4868627450980405,16.85792292089249
1985,ABR,GUA,27.339398496240612,10.645839598997492,18.99261904761905
1985,ABR,GRO,33.56032392107143,18.220982405428604,25.890653163250015
1985,ABR,HID,24.64757894736843,8.553784461152881,16.600681704260655
1985,ABR,JAL,30.62611948485029,11.248835907017858,20.937477695934074
1985,ABR,MEX,23.669483152809914,7.486637263724276,15.578060208267095
1985,ABR,MIC,30.832433153832323,12.346819898596394,21.58962652621436
1985,ABR,MOR,32.01356382999999,15.120597071914894,23.56708045095744
1985,ABR,NAY,32.352916667,14.688333333424998,23.5206250002125
1985,ABR,NLE,28.296811081794868,13.119214488940166,20.708012785367515
1985,ABR,OAX,30.582439367818175,15.56717033677439,23.074804852296282
1985,ABR,PUE,25.812327860095255,10.299396825314282,18.05586234270477
1985,ABR,QUE,27.761166666499996,10.435999999249997,19.098583332874995
1985,ABR,ROO,32.61139784870967,19.09795698967742,25.854677419193546
1985,ABR,SLP,28.432361856148155,13.431209876518517,20.931785866333335
1985,ABR,SIN,32.30757804822785,14.565634850412499,23.436606449320177
1985,ABR,SON,30.925871031750017,11.221704860981244,21.07378794636563
1985,ABR,TAB,33.659761904999996,21.727582101428567,27.69367200321428
1985,ABR,TAM,30.730086713749984,17.45394088036805,24.092013797059018
1985,ABR,TLA,22.50411111,5.993444444433334,14.248777777216667
1985,ABR,VER,29.761278160914316,17.852574055537143,23.80692610822573
1985,ABR,YUC,33.588615384769234,18.736051282769225,26.16233333376923
1985,ABR,ZAC,26.53511687290698,8.86089577943023,17.698006326168603
1985,ABR,NAC,29.116950130880497,12.977921672051114,21.047435901465807
1985,MAY,AGU,30.245693730195825,12.120764092538284,21.183228911367053
1985,MAY,BCN,26.951638777836035,11.07792130654959,19.01478004219281
1985,MAY,BCS,31.579313248123356,13.96416999487968,22.77174162150152
1985,MAY,CAM,35.790282755874166,20.97968936678614,28.384986061330153
1985,MAY,CHP,31.28665471923537,15.698760454002391,23.49270758661888
1985,MAY,CHH,33.54424957079605,17.273548752007006,25.40889916140153
1985,MAY,CMX,32.2739091519631,18.717328926625115,25.49561903929411
1985,MAY,COA,30.39848002123988,11.121182037131854,20.759831029185868
1985,MAY,COL,25.44884792626728,9.794285714285714,17.6215668202765
1985,MAY,DUR,31.42946006555115,11.668512548107524,21.548986306829338
1985,MAY,GUA,29.866509358821183,12.811617247746279,21.33906330328373
1985,MAY,GRO,33.62000996805418,19.787308796823616,26.703659382438897
1985,MAY,HID,26.092694497153705,9.36346441115911,17.728079454156408
1985,MAY,JAL,32.954671518658536,14.056518691169693,23.505595104914114
1985,MAY,MEX,24.59235111707787,8.45607783252033,16.524214474799102
1985,MAY,MIC,31.69086646186667,14.112025559033333,22.90144601045
1985,MAY,MOR,32.17352630645832,16.296899001666667,24.235212654062494
1985,MAY,NAY,34.69489247277778,17.444444444166667,26.069668458472222
1985,MAY,NLE,31.03035888069564,16.27570697253043,23.653032926613037
1985,MAY,OAX,30.248675655856363,16.185902607505557,23.21728913168096
1985,MAY,PUE,27.669897147913037,12.069761570695647,19.86982935930434
1985,MAY,QUE,29.038461539230774,11.745905707358974,20.392183623294873
1985,MAY,ROO,33.789247311,20.448064517,27.118655913999998
1985,MAY,SLP,30.892032811654133,16.03425312651879,23.463142969086462
1985,MAY,SIN,35.37905243333333,17.19010407266667,26.284578253
1985,MAY,SON,34.39665898609271,13.956905490960267,24.17678223852649
1985,MAY,TAB,35.139055299999995,23.02937788,29.084216589999997
1985,MAY,TAM,32.92623854557144,20.248615591135703,26.58742706835357
1985,MAY,TLA,24.113559593225798,6.385397155677419,15.24947837445161
1985,MAY,VER,31.7194992227907,19.34432021436995,25.531909718580323
1985,MAY,YUC,34.93317972349205,19.932503840952386,27.43284178222222
1985,MAY,ZAC,30.4796069708046,12.125040168068963,21.30232356943678
1985,MAY,NAC,31.13717424342535,14.991136815394992,23.06415552941017
1985,JUN,AGU,26.44056603773584,12.671069182389932,19.55581761006289
1985,JUN,BCN,32.019626498040445,13.6401450416984,22.82988576986942
1985,JUN,BCS,33.379501362834695,16.77655924322591,25.078030303030303
1985,JUN,CAM,34.990675782798256,21.09474548440066,28.04271063359946
1985,JUN,CHP,31.873829885057468,16.87271111111112,24.373270498084295
1985,JUN,CHH,33.34788395276046,20.610472953178576,26.97917845296952
1985,JUN,CMX,30.54155838747294,18.976185240712965,24.758871814092952
1985,JUN,COA,31.95232093663911,14.153415977961437,23.052868457300274
1985,JUN,COL,23.15419047619047,11.183333333333335,17.168761904761904
1985,JUN,DUR,30.08021501014198,13.954470588235292,22.017342799188636
1985,JUN,GUA,26.679333333333325,13.366469135802467,20.022901234567897
1985,JUN,GRO,30.93773238328962,19.819069319085656,25.37840085118764
1985,JUN,HID,24.125286146400466,11.031300665456744,17.578293405928605
1985,JUN,JAL,29.33370360628049,15.851675441646337,22.592689523963415
1985,JUN,MEX,21.942723349506167,9.91296797627347,15.927845662889819
1985,JUN,MIC,28.63643816668676,15.346085722590365,21.991261944638563
1985,JUN,MOR,27.96097222208334,16.653240740624998,22.307106481354168
1985,JUN,NAY,33.61724137862069,20.74482758551724,27.181034482068966
1985,JUN,NLE,31.85105694075631,17.536877014075635,24.693966977415975
1985,JUN,OAX,28.63912377202128,16.670077522368988,22.65460064719513
1985,JUN,PUE,25.96917191196429,12.811970899348216,19.390571405656253
1985,JUN,QUE,26.427543859210527,12.795380116947365,19.611461988078947
1985,JUN,ROO,34.093062801,21.635376811333334,27.864219806166666
1985,JUN,SLP,29.400674851666682,16.45699756221213,22.92883620693941
1985,JUN,SIN,35.84128416246914,21.50718984617283,28.674237004320986
1985,JUN,SON,37.875153677631566,19.376546052809207,28.62584986522039
1985,JUN,TAB,34.56267347777778,23.000617283333334,28.781645380555556
1985,JUN,TAM,32.916352656739114,20.96334383512319,26.939848245931152
1985,JUN,TLA,21.435555555999997,8.3777777779,14.906666666949999
1985,JUN,VER,30.598629659827576,19.78924041672414,25.19393503827586
1985,JUN,YUC,35.08722222216667,20.917166666666674,28.002194444416673
1985,JUN,ZAC,27.327932340340904,13.038037190488637,20.182984765414773
1985,JUN,NAC,30.094976150170144,16.485479491835896,23.29022782100301
1985,JUL,AGU,24.571645628798507,11.672776148582603,18.122210888690553
1985,JUL,BCN,34.45299559599089,17.605891869753453,26.029443732872174
1985,JUL,BCS,35.28316845274732,20.602412767301306,27.94279061002431
1985,JUL,CAM,34.37390082547861,20.830616864742503,27.602258845110555
1985,JUL,CHP,31.997726574500764,16.7552688172043,24.37649769585253
1985,JUL,CHH,31.43835125448029,19.884544368415337,25.661447811447815
1985,JUL,CMX,29.951540388270672,18.36210772922103,24.15682405874585
1985,JUL,COA,30.48725092622601,15.097403939635466,22.79232743293074
1985,JUL,COL,22.095635673624287,10.057280202403541,16.076457938013913
1985,JUL,DUR,27.24992020268517,12.877605971740875,20.063763087213022
1985,JUL,GUA,24.909868578255676,12.757530864197534,18.833699721226605
1985,JUL,GRO,29.69692212623588,18.957003395585748,24.326962760910813
1985,JUL,HID,22.760251298779757,10.228101969312553,16.494176634046156
1985,JUL,JAL,27.294177026211173,15.21117016492593,21.252673595568552
1985,JUL,MEX,21.11242883753061,9.28252584363673,15.19747734058367
1985,JUL,MIC,26.838395062,14.686217732503028,20.762306397251514
1985,JUL,MOR,26.914664441875,15.501084538958333,21.207874490416668
1985,JUL,NAY,32.04233870975,20.698387096500007,26.370362903125002
1985,JUL,NLE,32.47692405137931,17.711508322318963,25.094216186849135
1985,JUL,OAX,28.18650647768786,16.082604501558148,22.134555489623004
1985,JUL,PUE,24.717444143589727,11.777350427478632,18.24739728553418
1985,JUL,QUE,26.012903225454544,13.07199413459091,19.542448680022726
1985,JUL,ROO,33.55187096833334,21.643409498333334,27.597640233333337
1985,JUL,SLP,27.96750570204545,15.76180351886364,21.864654610454544
1985,JUL,SIN,34.308362135375,22.351658986150003,28.330010560762503
1985,JUL,SON,36.897831985512816,22.05886923423077,29.478350609871793
1985,JUL,TAB,33.998597475652176,22.468162691739128,28.23338008369565
1985,JUL,TAM,32.932912207234025,20.59058773163121,26.761749969432618
1985,JUL,TLA,20.650260146451615,7.311041738999998,13.980650942725806
1985,JUL,VER,29.19593123694116,19.069520010235287,24.13272562358822
1985,JUL,YUC,34.259937564677415,20.49510926129033,27.377523412983873
1985,JUL,ZAC,25.469847819302316,12.201012753372094,18.835430286337207
1985,JUL,NAC,29.190563023221173,16.36445509673165,22.77750905997641
1985,AGO,AGU,25.713024954351795,11.61229458307973,18.662659768715763
1985,AGO,BCN,34.598734981076696,16.911844239271073,25.755289610173882
1985,AGO,BCS,35.56627325058996,21.633060558210108,28.59966690440003
1985,AGO,CAM,34.65489736070381,20.724926686217007,27.68991202346041
1985,AGO,CHP,32.132008726819386,17.51482000935016,24.823414368084773
1985,AGO,CHH,32.1723476702509,20.377942652329754,26.275145161290325
1985,AGO,CMX,30.000038678734434,18.340117583352665,24.17007813104355
1985,AGO,COA,30.493779546718585,15.236097110215052,22.86493832846682
1985,AGO,COL,23.02298003072197,10.481751152073732,16.75236559139785
1985,AGO,DUR,28.115133682069157,13.792521132633334,20.953827407351245
1985,AGO,GUA,25.735023041474665,12.597962648556878,19.16649284501577
1985,AGO,GRO,29.7349243691101,18.944920250688668,24.339922309899386
1985,AGO,HID,23.93967223165441,10.073715432417726,17.006693832036067
1985,AGO,JAL,28.32536982727273,15.195454545593947,21.76041218643334
1985,AGO,MEX,21.51374657431451,9.136060038201618,15.324903306258065
1985,AGO,MIC,27.134598301084328,14.709632863512043,20.922115582298186
1985,AGO,MOR,27.912091054468082,15.961256005468089,21.936673529968086
1985,AGO,NAY,32.412563666842104,20.783106960526315,26.597835313684207
1985,AGO,NLE,33.627985536371675,18.130754591150453,25.879370063761066
1985,AGO,OAX,28.063900413440873,16.116840658551354,22.090370535996115
1985,AGO,PUE,24.917080814434787,11.795958794417391,18.35651980442609
1985,AGO,QUE,26.346071133076922,12.40537634330769,19.375723738192306
1985,AGO,ROO,33.08688865741936,21.221644120645163,27.15426638903226
1985,AGO,SLP,29.643504394573643,16.34883631613178,22.99617035535271
1985,AGO,SIN,34.43293180911393,22.695222539746826,28.56407717443038
1985,AGO,SON,35.81365830094597,21.919413008378363,28.866535654662165
1985,AGO,TAB,34.241935484347835,22.689481065652178,28.465708275000004
1985,AGO,TAM,34.70382416207143,21.373915017428573,28.03886958975
1985,AGO,TLA,21.875511620000005,7.125875823806452,14.500693721903229
1985,AGO,VER,29.95412752304094,19.056108910134494,24.505118216587718
1985,AGO,YUC,34.4059756737705,20.62363828606557,27.514806979918035
1985,AGO,ZAC,26.582128290229885,12.226362625379307,19.404245457804596
1985,AGO,NAC,29.714772867534226,16.492403517265423,23.103588192399823
1985,SEP,AGU,26.628717948717945,11.123397435897438,18.87605769230769
1985,SEP,BCN,29.792174973244293,13.76002874132585,21.77610185728507
1985,SEP,BCS,34.789445125352565,20.124666666666666,27.457055896009614
1985,SEP,CAM,33.81651766709238,20.634012345679018,27.225265006385698
1985,SEP,CHP,31.033710756562012,16.278706467661696,23.656208612111854
1985,SEP,CHH,32.04313748079877,19.322177419354837,25.682657450076803
1985,SEP,CMX,29.629053520114947,18.179911099137936,23.90448230962644
1985,SEP,COA,27.447431192660535,12.15373088685015,19.800581039755343
1985,SEP,COL,22.882761904761903,10.119619047619048,16.501190476190477
1985,SEP,DUR,27.307678272064614,12.540719178082194,19.924198725073403
1985,SEP,GUA,26.08769423558898,11.741453634085207,18.914573934837094
1985,SEP,GRO,29.943848951373166,18.723611416868376,24.33373018412077
1985,SEP,HID,23.87057480571454,9.442011580675826,16.656293193195182
1985,SEP,JAL,28.87248633506024,14.839387492391568,21.855936913725905
1985,SEP,MEX,21.78043504321862,8.538264716790321,15.15934988000447
1985,SEP,MIC,27.658328226707315,13.929106392176841,20.79371730944208
1985,SEP,MOR,26.916730768846158,15.058846153903847,20.987788461375004
1985,SEP,NAY,32.22018518449999,20.05399999975,26.137092592124993
1985,SEP,NLE,31.742400331801797,17.194705394801808,24.468552863301802
1985,SEP,OAX,28.435166150331483,16.090219858607746,22.262693004469615
1985,SEP,PUE,25.176318840086964,11.6223768118,18.399347825943483
1985,SEP,QUE,26.492307691794874,11.398262108641024,18.94528490021795
1985,SEP,ROO,32.720789272666664,20.89444444566667,26.807616859166668
1985,SEP,SLP,29.355119432343745,15.88169270849219,22.61840607041797
1985,SEP,SIN,33.684290647999994,21.295614207090903,27.489952427545447
1985,SEP,SON,34.06271475836604,18.005456158261424,26.034085458313733
1985,SEP,TAB,33.60202898521739,22.61739130347826,28.109710144347822
1985,SEP,TAM,33.73787051693429,20.48804612282482,27.112958319879553
1985,SEP,TLA,21.77494623612903,6.786129032258064,14.280537634193546
1985,SEP,VER,29.835238962298146,18.779881998155272,24.30756048022671
1985,SEP,YUC,33.57338888883333,20.4431111115,27.00825000016666
1985,SEP,ZAC,26.920883534698802,11.904016064734941,19.41244979971687
1985,SEP,NAC,29.1823242700588,15.623906187538436,22.40311522879862
1985,OCT,AGU,25.651054590570727,9.974937965260544,17.812996277915637
1985,OCT,BCN,27.084412143369295,11.825556702520691,19.454984422944992
1985,OCT,BCS,31.87999408561078,16.274752653260713,24.077373369435747
1985,OCT,CAM,32.921266427718045,20.171146953405014,26.54620669056153
1985,OCT,CHP,27.792773152965662,12.900815123135622,20.34679413805064
1985,OCT,CHH,32.1317536477941,19.290696587190276,25.711225117492187
1985,OCT,CMX,29.50472406704618,17.984823687539535,23.744773877292857
1985,OCT,COA,24.921523003701747,7.241080557024501,16.081301780363123
1985,OCT,COL,23.04001256807709,9.040397989107667,16.040205278592378
1985,OCT,DUR,26.175647432985006,8.779539603210665,17.477593518097834
1985,OCT,GUA,25.717932435864853,10.662001524003047,18.18996697993395
1985,OCT,GRO,30.497939891945183,18.749014799279465,24.623477345612322
1985,OCT,HID,23.47867439742051,7.999848903283644,15.739261650352077
1985,OCT,JAL,28.657736140778457,13.902990792802392,21.280363466790426
1985,OCT,MEX,22.11334247433333,7.39771979480169,14.755531134567509
1985,OCT,MIC,27.47802345165562,12.755666419384106,20.116844935519865
1985,OCT,MOR,27.285328784423072,14.246960297346153,20.76614454088461
1985,OCT,NAY,32.525345622571436,19.82811059942857,26.176728111000003
1985,OCT,NLE,28.15451903522522,14.372004262360358,21.26326164879279
1985,OCT,OAX,28.054415796139224,15.608000791746843,21.831208293943035
1985,OCT,PUE,24.100590216185566,10.236747783255101,17.16866899972033
1985,OCT,QUE,26.021009097692307,10.171794872025641,18.096401984858975
1985,OCT,ROO,31.666597294516126,20.357173083870965,26.011885189193546
1985,OCT,SLP,28.16971722046874,14.26497815871875,21.217347689593744
1985,OCT,SIN,33.13098035314815,19.1419842175,26.136482285324078
1985,OCT,SON,30.691195741354832,14.041740455541936,22.366468098448383
1985,OCT,TAB,32.772230013913045,21.960028050869568,27.366129032391306
1985,OCT,TAM,31.616371368805964,18.094439095238805,24.855405232022385
1985,OCT,TLA,21.633090530967742,5.9556711757419345,13.794380853354838
1985,OCT,VER,28.684335874567903,17.88125154053086,23.28279370754938
1985,OCT,YUC,32.4979032255,20.016021505499996,26.2569623655
1985,OCT,ZAC,25.86473142936708,10.25603258858228,18.060382008974678
1985,OCT,NAC,28.184849109896337,14.105747766670858,21.1452984382836
1985,NOV,AGU,24.206025641025636,5.723525641025642,14.96477564102564
1985,NOV,BCN,21.310611314553736,7.143195724681114,14.226903519617425
1985,NOV,BCS,27.713117283950616,12.723721340388002,20.21841931216931
1985,NOV,CAM,32.36237701149426,18.748533333333334,25.555455172413797
1985,NOV,CHP,25.690450928381964,10.733171971706456,18.21181145004421
1985,NOV,CHH,31.27142857142857,16.634920634920636,23.953174603174602
1985,NOV,CMX,29.110490860137162,16.76342186443542,22.93695636228629
1985,NOV,COA,21.378637390706363,3.017073386383731,12.197855388545047
1985,NOV,COL,22.766176470588235,6.208431372549021,14.487303921568628
1985,NOV,DUR,23.52621189405297,4.716425120772947,14.121318507412958
1985,NOV,GUA,24.64974358974359,7.373179487179488,16.01146153846154
1985,NOV,GRO,30.610295229097787,16.758849000157454,23.68457211462762
1985,NOV,HID,23.444185046651924,5.532742327289964,14.488463686970944
1985,NOV,JAL,27.554317439999995,9.38754885711729,18.470933148558643
1985,NOV,MEX,21.921996450237504,4.896047031249998,13.409021740743752
1985,NOV,MIC,26.769374359589023,9.295305590767118,18.03233997517807
1985,NOV,MOR,27.28380636519231,11.534088628846153,19.40894749701923
1985,NOV,NAY,30.120833333125002,13.9770833345625,22.04895833384375
1985,NOV,NLE,26.24099577734693,11.236336416193875,18.7386660967704
1985,NOV,OAX,28.014853479551295,13.575380072878207,20.79511677621475
1985,NOV,PUE,23.884047081382977,7.802052640425534,15.843049860904255
1985,NOV,QUE,25.157536907948717,7.273965068589743,16.21575098826923
1985,NOV,ROO,31.067812499687502,18.8120833328125,24.93994791625
1985,NOV,SLP,26.79817332604839,11.624218362322582,19.211195844185486
1985,NOV,SIN,30.285290664464295,14.199309035964278,22.242299850214287
1985,NOV,SON,25.929727300974015,8.327152026954547,17.12843966396428
1985,NOV,TAB,31.67287878909091,20.732272727272726,26.202575758181816
1985,NOV,TAM,29.506266968235288,15.77297657983089,22.63962177403309
1985,NOV,TLA,21.615376344838715,3.0349462365483872,12.32516129069355
1985,NOV,VER,27.78506406044586,16.024228118254772,21.904646089350315
1985,NOV,YUC,31.599827585862066,18.295517241206902,24.947672413534484
1985,NOV,ZAC,24.339506172469132,5.908024691456791,15.123765431962962
1985,NOV,NAC,26.73710737932196,11.055803974939934,18.89645567713095
1985,DIC,AGU,21.895806451612906,4.688064516129032,13.291935483870969
1985,DIC,BCN,20.509111571388726,5.283593959962059,12.896352765675392
1985,DIC,BCS,26.151145301746325,9.639974168538625,17.895559735142477
1985,DIC,CAM,30.606336405529966,18.091877880184327,24.349107142857147
1985,DIC,CHP,20.99959417273673,5.4496357960457855,13.224614984391259
1985,DIC,CHH,31.527843803056026,15.483257875872473,23.50555083946425
1985,DIC,CMX,28.520874456613,16.09145910682413,22.306166781718566
1985,DIC,COA,19.123759667987173,-2.187889077532541,8.467935295227315
1985,DIC,COL,21.07438330170778,5.636812144212523,13.355597722960152
1985,DIC,DUR,20.717344553529685,1.498129967274427,11.107737260402056
1985,DIC,GUA,22.745587984297646,5.957100187745348,14.351344086021497
1985,DIC,GRO,30.689502469097608,16.159864019216688,23.424683244157148
1985,DIC,HID,21.44726410725581,5.102532998310984,13.274898552783396
1985,DIC,JAL,26.24766155616353,8.202388888811315,17.22502522248742
1985,DIC,MEX,20.757215194004328,4.517462333012988,12.637338763508659
1985,DIC,MIC,25.73482949731034,8.575696554805555,17.15526302605795
1985,DIC,MOR,27.167362428823516,10.75951929207843,18.963440860450973
1985,DIC,NAY,28.344086021333336,11.2333333334,19.78870967736667
1985,DIC,NLE,20.418543344811887,6.1406043485643576,13.279573846688123
1985,DIC,OAX,27.10563276854431,12.729663018379746,19.91764789346203
1985,DIC,PUE,22.274238822421044,7.147467135505265,14.710852978963153
1985,DIC,QUE,22.678750000249998,6.1289667338000005,14.403858367024998
1985,DIC,ROO,28.769020938666667,18.442930107333332,23.605975522999998
1985,DIC,SLP,22.90010322544,8.815750537639993,15.857926881539996
1985,DIC,SIN,28.65810703357143,10.88726409869643,19.77268556613393
1985,DIC,SON,24.182140345850343,4.855568012763514,14.518854179306928
1985,DIC,TAB,28.46549789565217,19.906451613043476,24.185974754347825
1985,DIC,TAM,23.438195589197086,11.00704026359854,17.222617926397813
1985,DIC,TLA,19.88647242483871,2.6922996879032266,11.289386056370969
1985,DIC,VER,24.548996923270447,14.740403732742141,19.644700328006294
1985,DIC,YUC,29.2418242487931,17.54243604,23.39213014439655
1985,DIC,ZAC,22.04126518584416,4.613741097584415,13.327503141714288
1985,DIC,NAC,24.652140552854565,9.244793761638956,16.94846715724675
1985,ANUAL,AGU,25.236425522407924,8.692314933346635,16.96437022787728
1985,ANUAL,BCN,25.868229357137093,10.159805537042187,18.01401744708964
1985,ANUAL,BCS,29.93977145182654,14.322307591226986,22.131039521526763
